Audio Path,Segment Index,Plate Thickness,Electrode,Type of Current
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,26,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,27,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,28,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,29,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,30,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,31,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,32,Placa_12mm,E7018,DC
audio/Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,33,Placa_12mm,E7018,DC
audio/Placa_3mm/E6010/DC/240802-105934_Audio/240802-105934_6013-2.wav,0,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-105934_Audio/240802-105934_6013-2.wav,1,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-105934_Audio/240802-105934_6013-2.wav,2,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,0,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,1,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,2,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,3,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,4,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,5,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,6,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,7,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,8,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,9,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,10,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,11,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,12,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,13,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,14,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,15,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,16,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,17,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,18,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,19,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,20,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,21,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,22,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,23,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,24,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,25,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,26,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,27,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,28,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,29,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,30,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,31,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,32,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,33,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,34,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,35,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,36,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,37,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,38,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,39,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,40,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,41,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,42,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,43,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,44,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,45,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,46,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,47,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,48,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,49,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,50,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,51,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,52,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,53,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,54,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,55,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,56,Placa_3mm,E6010,DC
audio/Placa_3mm/E6010/DC/240802-111400_Audio/240802-111400_6013-2.wav,57,Placa_3mm,E6010,DC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,0,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,1,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,2,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,3,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,4,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,5,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,6,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,7,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,8,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,9,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,10,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,11,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,12,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,13,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,14,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,15,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,16,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,17,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,18,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,19,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,20,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,21,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,22,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,23,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,24,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,25,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,26,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,27,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,28,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,29,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,30,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,31,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,32,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,33,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,34,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,35,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,36,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,37,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,38,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,39,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,40,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-130116_Audio/240812-130116_6013-2.wav,41,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,0,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,1,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,2,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,3,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,4,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,5,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,6,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,7,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,8,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,9,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,10,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,11,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,12,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,13,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,14,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,15,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,16,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,17,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,18,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,19,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,20,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,21,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,22,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,23,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,24,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,25,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,26,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,27,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,28,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,29,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,30,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,31,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,32,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,33,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,34,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,35,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,36,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,37,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,38,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,39,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,40,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,41,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,42,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,43,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,44,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,45,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,46,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,47,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,48,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,49,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,50,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,51,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,52,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,53,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,54,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,55,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,56,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,57,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,58,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,59,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,60,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,61,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,62,Placa_3mm,E6011,AC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,0,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,1,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,2,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,3,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-133513_Audio/240802-133513_6013-2.wav,4,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,0,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,1,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,2,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,3,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,4,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,5,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,6,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,7,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,8,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,9,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,10,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,11,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,12,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,13,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,14,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,15,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,16,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,17,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,18,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,19,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,20,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,21,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,22,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,23,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,24,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,25,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,26,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,27,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,28,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,29,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,30,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,31,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,32,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-135929_Audio/240802-135929_6013-2.wav,33,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,0,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,1,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,2,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,3,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,4,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,5,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,6,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,7,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,8,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,9,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,10,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,11,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,12,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,13,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,14,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,15,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,16,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,17,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,18,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,19,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,20,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,21,Placa_3mm,E6011,DC
audio/Placa_3mm/E6011/DC/240802-142045_Audio/240802-142045_6013-2.wav,22,Placa_3mm,E6011,DC
